TA_key,from_place,from_date,to_place,to_date,transportation_tools,etl_load_time
TRAVEL-1173084,WUH - 武汉 - WUHAN , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1172255,SHA - 上海 - SHANGHAI , 2023-09-11 , CTU - 成都 - CHENGDU , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1172255,CTU - 成都 - CHENGDU , 2023-09-14 , SHA - 上海 - SHANGHAI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1171628,SHA - 上海 - SHANGHAI , 2023-10-23 ," SEL - 首尔 - SEOUL - KR - 韩国 - KOREA,REPUBLIC OF ", 2023-10-25 , Plane ,2023-11-07 09:49:06
TRAVEL-1172981,SHA - 上海 - SHANGHAI , 2023-09-08 , CN0399 - 嘉兴 - JIAXING , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1172981,CN0399 - 嘉兴 - JIAXING , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1172977,SHA - 上海 - SHANGHAI , 2023-09-07 , CN0086 - 慈溪 - CIXI , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1172977,CN0086 - 慈溪 - CIXI , 2023-09-07 , SHA - 上海 - SHANGHAI , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173183,SHA - 上海 - SHANGHAI , 2023-09-07 , SHE - 沈阳 - SHENYANG , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1173183,SHE - 沈阳 - SHENYANG , 2023-09-09 , SHA - 上海 - SHANGHAI , 2023-09-09 , Plane ,2023-11-07 09:49:06
TRAVEL-1173306,SHA - 上海 - SHANGHAI , 2023-09-12 , SZX - 深圳 - SHENZHEN , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173306,SZX - 深圳 - SHENZHEN , 2023-09-14 , SHA - 上海 - SHANGHAI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1173344,SHA - 上海 - SHANGHAI , 2023-09-12 , CTU - 成都 - CHENGDU , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173344,CTU - 成都 - CHENGDU , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1172898,SHA - 上海 - SHANGHAI , 2023-09-12 , CTU - 成都 - CHENGDU , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1172898,CTU - 成都 - CHENGDU , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1172950,SHA - 上海 - SHANGHAI , 2023-09-11 , CSX - 长沙 - CHANGSHA , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1172950,CSX - 长沙 - CHANGSHA , 2023-09-14 , SHA - 上海 - SHANGHAI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1172864,SHA - 上海 - SHANGHAI , 2023-09-12 , CTU - 成都 - CHENGDU , 2023-09-05 , Plane ,2023-11-07 09:49:06
TRAVEL-1172864,CTU - 成都 - CHENGDU , 2023-09-15 , CKG - 重庆 - CHONGQING , 2023-09-15 , Train ,2023-11-07 09:49:06
TRAVEL-1172864,CKG - 重庆 - CHONGQING , 2023-09-16 , SHA - 上海 - SHANGHAI , 2023-09-16 , Plane ,2023-11-07 09:49:06
TRAVEL-1171402,SHA - 上海 - SHANGHAI , 2023-09-14 , SZV - 苏州 - SUZHOU , 2023-09-14 , Train ,2023-11-07 09:49:06
TRAVEL-1171402,SZV - 苏州 - SUZHOU , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Train ,2023-11-07 09:49:06
TRAVEL-1172602,CSX - 长沙 - CHANGSHA , 2023-08-29 , CGO - 郑州 - ZHENGZHOU , 2023-08-29 , Train ,2023-11-07 09:49:06
TRAVEL-1172602,CGO - 郑州 - ZHENGZHOU , 2023-08-30 , YIH - 宜昌 - YICHANG , 2023-08-30 , Train ,2023-11-07 09:49:06
TRAVEL-1172602,YIH - 宜昌 - YICHANG , 2023-08-31 , CSX - 长沙 - CHANGSHA , 2023-08-31 , Train ,2023-11-07 09:49:06
TRAVEL-1173348,SHA - 上海 - SHANGHAI , 2023-09-12 , SZX - 深圳 - SHENZHEN , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173348,SHA - 上海 - SHANGHAI , 2023-09-15 , SZX - 深圳 - SHENZHEN , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1173484,SHA - 上海 - SHANGHAI , 2023-09-07 , PEK - 北京 - BEIJING , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173484,PEK - 北京 - BEIJING , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1173458,WUX - 无锡 - WUXI , 2023-09-05 , WEF - 潍坊 - WEIFANG , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1173458,WUX - 无锡 - WUXI , 2023-09-11 , SHA - 上海 - SHANGHAI , 2023-09-11 , Train ,2023-11-07 09:49:06
TRAVEL-1173694,SHA - 上海 - SHANGHAI , 2023-09-12 , TAO - 青岛 - QINGDAO , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173694,TNA - 济南 - JINAN , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1171731,SHA - 上海 - SHANGHAI , 2023-09-11 , SZX - 深圳 - SHENZHEN , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1171731,SZX - 深圳 - SHENZHEN , 2023-09-12 , SHA - 上海 - SHANGHAI , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1171828,SHA - 上海 - SHANGHAI , 2023-09-07 , FOC - 福州 - FUZHOU(FUJIAN) , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1171828,FOC - 福州 - FUZHOU(FUJIAN) , 2023-09-09 , SHA - 上海 - SHANGHAI , 2023-09-09 , Plane ,2023-11-07 09:49:06
TRAVEL-1173847,SHA - 上海 - SHANGHAI , 2023-09-12 , SZX - 深圳 - SHENZHEN , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173847,SZX - 深圳 - SHENZHEN , 2023-09-14 , SHA - 上海 - SHANGHAI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1173554,SHA - 上海 - SHANGHAI , 2023-09-07 , NKG - 南京 - NANJING , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173554,NKG - 南京 - NANJING , 2023-09-07 , SHA - 上海 - SHANGHAI , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173952,SHA - 上海 - SHANGHAI , 2023-11-06 , FRA - 法兰克福 - FRANKFURT - DE - 德国 - GERMANY , 2023-11-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1173771,CGQ - 长春 - CHANGCHUN , 2023-09-07 , PEK - 北京 - BEIJING , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173771,PEK - 北京 - BEIJING , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1173732,TNA - 济南 - JINAN , 2023-09-12 , SJW - 石家庄 - SHIJIAZHUANG , 2023-09-12 , Train ,2023-11-07 09:49:06
TRAVEL-1173732,SJW - 石家庄 - SHIJIAZHUANG , 2023-09-13 , TYN - 太原 - TAIYUAN , 2023-09-13 , Train ,2023-11-07 09:49:06
TRAVEL-1173732,TYN - 太原 - TAIYUAN , 2023-09-14 , TNA - 济南 - JINAN , 2023-09-14 , Train ,2023-11-07 09:49:06
TRAVEL-1173709,SHA - 上海 - SHANGHAI , 2023-09-12 , HGH - 杭州 - HANGZHOU , 2023-09-12 , Train ,2023-11-07 09:49:06
TRAVEL-1173709,HGH - 杭州 - HANGZHOU , 2023-09-13 , SHA - 上海 - SHANGHAI , 2023-09-13 , Train ,2023-11-07 09:49:06
TRAVEL-1173631,SHA - 上海 - SHANGHAI , 2023-09-21 , KWL - 桂林 - GUILIN , 2023-09-21 , Plane ,2023-11-07 09:49:06
TRAVEL-1173631,KWL - 桂林 - GUILIN , 2023-09-25 , SHA - 上海 - SHANGHAI , 2023-09-25 , Plane ,2023-11-07 09:49:06
TRAVEL-1173545,TVS - 唐山 - TANGSHAN , 2023-09-12 , SJW - 石家庄 - SHIJIAZHUANG , 2023-09-13 , Train ,2023-11-07 09:49:06
TRAVEL-1173545,SJW - 石家庄 - SHIJIAZHUANG , 2023-09-13 , TYN - 太原 - TAIYUAN , 2023-09-15 , Train ,2023-11-07 09:49:06
TRAVEL-1173545,TYN - 太原 - TAIYUAN , 2023-09-14 , TVS - 唐山 - TANGSHAN , 2023-09-14 , Train ,2023-11-07 09:49:06
TRAVEL-1173535,TVS - 唐山 - TANGSHAN , 2023-09-19 , SHA - 上海 - SHANGHAI , 2023-09-19 , Plane ,2023-11-07 09:49:06
TRAVEL-1173535,SHA - 上海 - SHANGHAI , 2023-09-22 , TVS - 唐山 - TANGSHAN , 2023-09-22 , Plane ,2023-11-07 09:49:06
TRAVEL-1173462,TNA - 济南 - JINAN , 2023-09-11 , CAN - 广州 - GUANGZHOU , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1173462,CAN - 广州 - GUANGZHOU , 2023-09-15 , TNA - 济南 - JINAN , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1173461,TNA - 济南 - JINAN , 2023-09-07 , DLC - 大连 - DALIAN , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1173461,DLC - 大连 - DALIAN , 2023-09-09 , TNA - 济南 - JINAN , 2023-09-09 , Plane ,2023-11-07 09:49:06
TRAVEL-1173454,NTG - 南通 - NANTONG , 2023-09-05 , TNA - 济南 - JINAN , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1173454,TNA - 济南 - JINAN , 2023-09-06 , JNG - 济宁 - JINING , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1173454,JNG - 济宁 - JINING , 2023-09-07 , TAO - 青岛 - QINGDAO , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173454,TAO - 青岛 - QINGDAO , 2023-09-08 , NTG - 南通 - NANTONG , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1173440,CSX - 长沙 - CHANGSHA , 2023-09-07 , CGD - 常德 - CHANGDE , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173440,CGD - 常德 - CHANGDE , 2023-09-08 , CSX - 长沙 - CHANGSHA , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1173371,SHA - 上海 - SHANGHAI , 2023-09-21 , KWL - 桂林 - GUILIN , 2023-09-21 , Plane ,2023-11-07 09:49:06
TRAVEL-1173371,KWL - 桂林 - GUILIN , 2023-09-25 , SHA - 上海 - SHANGHAI , 2023-09-25 , Plane ,2023-11-07 09:49:06
TRAVEL-1173333,SZX - 深圳 - SHENZHEN , 2023-09-06 , CAN - 广州 - GUANGZHOU , 2023-09-06 , Private Car ,2023-11-07 09:49:06
TRAVEL-1173333,CAN - 广州 - GUANGZHOU , 2023-09-08 , XHO - 东莞 - DONGGUAN , 2023-09-08 , Private Car ,2023-11-07 09:49:06
TRAVEL-1173333,XHO - 东莞 - DONGGUAN , 2023-09-09 , SZX - 深圳 - SHENZHEN , 2023-09-09 , Private Car ,2023-11-07 09:49:06
TRAVEL-1173287,SHA - 上海 - SHANGHAI , 2023-09-05 , HFE - 合肥 - HEFEI , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1173287,HFE - 合肥 - HEFEI , 2023-09-09 , SHA - 上海 - SHANGHAI , 2023-09-09 , Train ,2023-11-07 09:49:06
TRAVEL-1173274,TSN - 天津 - TIANJIN , 2023-09-07 , BPE - 秦皇岛 - QINHUANGDAO , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173274,BPE - 秦皇岛 - QINHUANGDAO , 2023-09-09 , TSN - 天津 - TIANJIN , 2023-09-09 , Train ,2023-11-07 09:49:06
TRAVEL-1173256,CAN - 广州 - GUANGZHOU , 2023-09-06 , PEK - 北京 - BEIJING , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1173256,PEK - 北京 - BEIJING , 2023-09-08 , CAN - 广州 - GUANGZHOU , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1173245,SHA - 上海 - SHANGHAI , 2023-09-06 , TNA - 济南 - JINAN , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1173245,TNA - 济南 - JINAN , 2023-09-07 , PEK - 北京 - BEIJING , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173245,PEK - 北京 - BEIJING , 2023-09-08 , DLC - 大连 - DALIAN , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1173245,DLC - 大连 - DALIAN , 2023-09-08 , PEK - 北京 - BEIJING , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1173205,KMG - 昆明 - KUNMING , 2023-09-11 , URC - 乌鲁木齐 - URUMQI , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1173205,URC - 乌鲁木齐 - URUMQI , 2023-09-11 , HMI - 哈密 - HAMI , 2023-09-11 , Train ,2023-11-07 09:49:06
TRAVEL-1173205,HMI - 哈密 - HAMI , 2023-09-12 , URC - 乌鲁木齐 - URUMQI , 2023-09-12 , Train ,2023-11-07 09:49:06
TRAVEL-1173205,URC - 乌鲁木齐 - URUMQI , 2023-09-13 , KRL - 库尔勒 - KUERLE , 2023-09-13 , Plane ,2023-11-07 09:49:06
TRAVEL-1173205,KRL - 库尔勒 - KUERLE , 2023-09-14 , URC - 乌鲁木齐 - URUMQI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1173205,URC - 乌鲁木齐 - URUMQI , 2023-09-15 , KMG - 昆明 - KUNMING , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1173193,SIA - 西安 - XIAN , 2023-09-06 , BPE - 秦皇岛 - QINHUANGDAO , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1173193,BPE - 秦皇岛 - QINHUANGDAO , 2023-09-09 , SIA - 西安 - XIAN , 2023-09-09 , Plane ,2023-11-07 09:49:06
TRAVEL-1173144,SHA - 上海 - SHANGHAI , 2023-09-11 , CTU - 成都 - CHENGDU , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1173144,CTU - 成都 - CHENGDU , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1173099,CTU - 成都 - CHENGDU , 2023-09-04 , XIC - 西昌 - XICHANG , 2023-09-04 , Train ,2023-11-07 09:49:06
TRAVEL-1173023,SZV - 苏州 - SUZHOU , 2023-09-05 , 南京 , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1173023,南京 , 2023-09-05 , 苏州 , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1173023,苏州 , 2023-09-06 , 上海 , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1173023,上海 , 2023-09-06 , SHE - 沈阳 - SHENYANG , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1173023,沈阳 , 2023-09-07 , 南京 , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1173023,南京 , 2023-09-08 , 苏州 , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1173009,TNA - 济南 - JINAN , 2023-09-20 , SHA - 上海 - SHANGHAI , 2023-09-20 , Train ,2023-11-07 09:49:06
TRAVEL-1173009,SHA - 上海 - SHANGHAI , 2023-09-23 , TNA - 济南 - JINAN , 2023-09-23 , Train ,2023-11-07 09:49:06
TRAVEL-1173008,SHA - 上海 - SHANGHAI , 2023-09-07 , CZX - 常州 - CHANGZHOU , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173008,changzhou , 2023-09-07 , shanghai , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173006,TNA - 济南 - JINAN , 2023-09-06 , PEK - 北京 - BEIJING , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1173006,PEK - 北京 - BEIJING , 2023-09-08 , TNA - 济南 - JINAN , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1172990,SIA - 西安 - XIAN , 2023-09-20 , SHA - 上海 - SHANGHAI , 2023-09-20 , Plane ,2023-11-07 09:49:06
TRAVEL-1172990,上海 , 2023-09-22 , 西安 , 2023-09-22 , Plane ,2023-11-07 09:49:06
TRAVEL-1172985,SIA - 西安 - XIAN , 2023-09-12 , URC - 乌鲁木齐 - URUMQI , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1172985,乌鲁木齐 , 2023-09-15 , 西安 , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1172976,SIA - 西安 - XIAN , 2023-09-06 , BPE - 秦皇岛 - QINHUANGDAO , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1172976,秦皇岛 , 2023-09-09 , 西安 , 2023-09-09 , Plane ,2023-11-07 09:49:06
TRAVEL-1172967,SHA - 上海 - SHANGHAI , 2023-09-12 , CKG - 重庆 - CHONGQING , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1172967,CKG - 重庆 - CHONGQING , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1172937,SHA - 上海 - SHANGHAI , 2023-09-05 , SIA - 西安 - XIAN , 2023-09-05 , Plane ,2023-11-07 09:49:06
TRAVEL-1172937,SIA - 西安 - XIAN , 2023-09-07 , SHA - 上海 - SHANGHAI , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1172935,SHE - 沈阳 - SHENYANG , 2023-09-07 , BPE - 秦皇岛 - QINHUANGDAO , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1172935,BPE - 秦皇岛 - QINHUANGDAO , 2023-09-09 , SHE - 沈阳 - SHENYANG , 2023-09-09 , Train ,2023-11-07 09:49:06
TRAVEL-1172825,CAN - 广州 - GUANGZHOU , 2023-09-04 , FUO - 佛山 - FOSHAN , 2023-09-04 , Private Car ,2023-11-07 09:49:06
TRAVEL-1172825,FUO - 佛山 - FOSHAN , 2023-09-06 , CAN - 广州 - GUANGZHOU , 2023-09-06 , Private Car ,2023-11-07 09:49:06
TRAVEL-1172804,CGO - 郑州 - ZHENGZHOU , 2023-09-06 , TYN - 太原 - TAIYUAN , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1172804,TYN - 太原 - TAIYUAN , 2023-09-07 , DAT - 大同 - DATONG , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1172804,DAT - 大同 - DATONG , 2023-09-07 , TYN - 太原 - TAIYUAN , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1172804,TYN - 太原 - TAIYUAN , 2023-09-08 , CGO - 郑州 - ZHENGZHOU , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1172691,CTU - 成都 - CHENGDU , 2023-09-18 , SHA - 上海 - SHANGHAI , 2023-09-18 , Plane ,2023-11-07 09:49:06
TRAVEL-1172547,SJW - 石家庄 - SHIJIAZHUANG , 2023-09-07 , BPE - 秦皇岛 - QINHUANGDAO , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1172547,BPE - 秦皇岛 - QINHUANGDAO , 2023-09-09 , SJW - 石家庄 - SHIJIAZHUANG , 2023-09-09 , Train ,2023-11-07 09:49:06
TRAVEL-1172535,TVS - 唐山 - TANGSHAN , 2023-09-06 , XHO - 东莞 - DONGGUAN , 2023-09-06 , Plane ,2023-11-07 09:49:06
TRAVEL-1172535,XHO - 东莞 - DONGGUAN , 2023-09-07 , CAN - 广州 - GUANGZHOU , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1172535,CAN - 广州 - GUANGZHOU , 2023-09-08 , TVS - 唐山 - TANGSHAN , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1172376,CAN - 广州 - GUANGZHOU , 2023-09-04 , SHA - 上海 - SHANGHAI , 2023-09-04 , Plane ,2023-11-07 09:49:06
TRAVEL-1172376,shanghai , 2023-09-07 , guangzhou , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1172359,CGO - 郑州 - ZHENGZHOU , 2023-09-18 , SHA - 上海 - SHANGHAI , 2023-09-18 , Plane ,2023-11-07 09:49:06
TRAVEL-1172359,SHA - 上海 - SHANGHAI , 2023-09-23 , CGO - 郑州 - ZHENGZHOU , 2023-09-23 , Plane ,2023-11-07 09:49:06
TRAVEL-1171917,NKG - 南京 - NANJING , 2023-09-11 , CTU - 成都 - CHENGDU , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1171917,CTU - 成都 - CHENGDU , 2023-09-15 , NKG - 南京 - NANJING , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1171630,SHA - 上海 - SHANGHAI , 2023-09-11 , CTU - 成都 - CHENGDU , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1171630,CTU - 成都 - CHENGDU , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1173735,SHA - 上海 - SHANGHAI , 2023-09-20 , HFE - 合肥 - HEFEI , 2023-09-20 , Train ,2023-11-07 09:49:06
TRAVEL-1173735,HFE - 合肥 - HEFEI , 2023-09-22 , SHA - 上海 - SHANGHAI , 2023-09-22 , Train ,2023-11-07 09:49:06
TRAVEL-1173920,SHA - 上海 - SHANGHAI , 2023-09-06 , KHN - 南昌 - NANCHANG , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1173920,KHN - 南昌 - NANCHANG , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1173798,SHA - 上海 - SHANGHAI , 2023-09-06 , KHN - 南昌 - NANCHANG , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1173798,KHN - 南昌 - NANCHANG , 2023-09-07 , CN0086 - 慈溪 - CIXI , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1173798,CN0086 - 慈溪 - CIXI , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1174259,SHA - 上海 - SHANGHAI , 2023-09-12 , TNA - 济南 - JINAN , 2023-09-12 , Train ,2023-11-07 09:49:06
TRAVEL-1174259,TNA - 济南 - JINAN , 2023-09-13 , SHA - 上海 - SHANGHAI , 2023-09-13 , Train ,2023-11-07 09:49:06
TRAVEL-1174279,SHA - 上海 - SHANGHAI , 2023-09-11 , CSX - 长沙 - CHANGSHA , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1174279,CSX - 长沙 - CHANGSHA , 2023-09-14 , SHA - 上海 - SHANGHAI , 2023-09-14 , Plane ,2023-11-07 09:49:06
TRAVEL-1174175,SHA - 上海 - SHANGHAI , 2023-09-10 , 1544 - 上犹（赣州） - SHANGYOU（GANZHOU） , 2023-09-10 , Plane ,2023-11-07 09:49:06
TRAVEL-1174175,1544 - 上犹（赣州） - SHANGYOU（GANZHOU） , 2023-09-11 , SHA - 上海 - SHANGHAI , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1174420,TAO - 青岛 - QINGDAO , 2023-09-06 , CN0162 - 龙口 - LONGKOU , 2023-09-06 , Train ,2023-11-07 09:49:06
TRAVEL-1174420,CN0162 - 龙口 - LONGKOU , 2023-09-07 , 烟台 , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1174420,烟台 , 2023-09-08 , TAO - 青岛 - QINGDAO , 2023-09-08 , Train ,2023-11-07 09:49:06
TRAVEL-1174418,TAO - 青岛 - QINGDAO , 2023-08-31 , CN0182 - 蓬莱 - PENGLAI , 2023-08-31 , Train ,2023-11-07 09:49:06
TRAVEL-1174418,CN0182 - 蓬莱 - PENGLAI , 2023-09-01 , TAO - 青岛 - QINGDAO , 2023-09-01 , Train ,2023-11-07 09:49:06
TRAVEL-1174198,CAN - 广州 - GUANGZHOU , 2023-09-12 , WUH - 武汉 - WUHAN , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1174198,WUH - 武汉 - WUHAN , 2023-09-15 , CAN - 广州 - GUANGZHOU , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1174193,SHA - 上海 - SHANGHAI , 2023-09-12 , HGH - 杭州 - HANGZHOU , 2023-09-12 , Train ,2023-11-07 09:49:06
TRAVEL-1174193,HGH - 杭州 - HANGZHOU , 2023-09-13 , PEK - 北京 - BEIJING , 2023-09-13 , Plane ,2023-11-07 09:49:06
TRAVEL-1174193,PEK - 北京 - BEIJING , 2023-09-15 , SHA - 上海 - SHANGHAI , 2023-09-15 , Plane ,2023-11-07 09:49:06
TRAVEL-1174117,CGO - 郑州 - ZHENGZHOU , 2023-09-13 , INC - 银川 - YINCHUAN , 2023-09-13 , Plane ,2023-11-07 09:49:06
TRAVEL-1174117,INC - 银川 - YINCHUAN , 2023-09-15 , SIA - 西安 - XIAN , 2023-09-15 , Train ,2023-11-07 09:49:06
TRAVEL-1174117,SIA - 西安 - XIAN , 2023-09-16 , CGO - 郑州 - ZHENGZHOU , 2023-09-16 , Train ,2023-11-07 09:49:06
TRAVEL-1174085,CGO - 郑州 - ZHENGZHOU , 2023-09-13 , INC - 银川 - YINCHUAN , 2023-09-13 , Plane ,2023-11-07 09:49:06
TRAVEL-1174085,INC - 银川 - YINCHUAN , 2023-09-15 , SIA - 西安 - XIAN , 2023-09-15 , Train ,2023-11-07 09:49:06
TRAVEL-1174085,SIA - 西安 - XIAN , 2023-09-16 , CGO - 郑州 - ZHENGZHOU , 2023-09-16 , Train ,2023-11-07 09:49:06
TRAVEL-1173985,SZX - 深圳 - SHENZHEN , 2023-09-12 , CKG - 重庆 - CHONGQING , 2023-09-12 , Plane ,2023-11-07 09:49:06
TRAVEL-1173918,SHA - 上海 - SHANGHAI , 2023-09-07 , CAN - 广州 - GUANGZHOU , 2023-09-07 , Plane ,2023-11-07 09:49:06
TRAVEL-1173918,CAN - 广州 - GUANGZHOU , 2023-09-08 , SHA - 上海 - SHANGHAI , 2023-09-08 , Plane ,2023-11-07 09:49:06
TRAVEL-1172927,SHE - 沈阳 - SHENYANG , 2023-09-05 , HRB - 哈尔滨 - HAERBIN , 2023-09-05 , Train ,2023-11-07 09:49:06
TRAVEL-1172927,HRB - 哈尔滨 - HAERBIN , 2023-09-07 , SHE - 沈阳 - SHENYANG , 2023-09-07 , Train ,2023-11-07 09:49:06
TRAVEL-1174211,SHA - 上海 - SHANGHAI , 2023-09-10 , KOW - 赣州 - GANZHOU , 2023-09-10 , Plane ,2023-11-07 09:49:06
TRAVEL-1174211,KOW - 赣州 - GANZHOU , 2023-09-11 , SHA - 上海 - SHANGHAI , 2023-09-11 , Plane ,2023-11-07 09:49:06
TRAVEL-1174324,SHA - 上海 - SHANGHAI , 2023-09-18 , PEK - 北京 - BEIJING , 2023-09-18 , Plane ,2023-11-07 09:49:06
TRAVEL-1174324,PEK - 北京 - BEIJING , 2023-09-22 , SHA - 上海 - SHANGHAI , 2023-09-22 , Plane ,2023-11-07 09:49:06
